Date,Open,High,Low,Close,Adj Close,Volume,monthly returns,mr%,,,
01-10-1989,349.149994,360.440002,327.119995,340.359985,340.359985,4012670000,-8.790009,-2.582562401,,,-3.979263793
01-11-1989,340.359985,346.5,330.910004,345.98999,345.98999,3032160000,5.630005,1.627216152,,,-3.9753475
01-12-1989,346.01001,354.100006,339.630005,353.399994,353.399994,3213420000,7.389984,2.091110392,,,-3.781366926
01-01-1990,353.399994,360.589996,319.829987,329.079987,329.079987,3793250000,-24.320007,-7.39030265,,,-3.605057065
01-02-1990,329.079987,336.089996,322.100006,331.890015,331.890015,2961970000,2.810028,0.846674462,,,-3.597321468
01-03-1990,331.890015,344.48999,331.079987,339.940002,339.940002,3283280000,8.049987,2.368061115,,,-3.570885633
01-04-1990,339.940002,347.299988,327.76001,330.799988,330.799988,2801220000,-9.140014,-2.763003123,,,-3.550811098
01-05-1990,330.799988,362.26001,330.799988,361.230011,361.230011,3596680000,30.430023,8.424001903,,,-3.549331041
01-06-1990,361.26001,368.779999,351.230011,358.019989,358.019989,3226280000,-3.240021,-0.904983269,,,-3.544696491
01-07-1990,358.019989,369.779999,350.089996,356.149994,356.149994,3373540000,-1.869995,-0.525058271,,,-3.456895963
01-08-1990,356.149994,357.350006,306.179993,322.559998,322.559998,4020730000,-33.589996,-10.41356529,,,-3.449338129
01-09-1990,322.559998,326.529999,295.980011,306.049988,306.049988,2687280000,-16.51001,-5.394546854,,,-3.393872843
01-10-1990,306.100006,319.690002,294.51001,304,304,3671900000,-2.100006,-0.690791447,,,-3.33594926
01-11-1990,303.98999,323.019989,301.609985,322.220001,322.220001,3149770000,18.230011,5.657628621,,,-3.329489773
01-12-1990,322.230011,333.980011,321.970001,330.220001,330.220001,3116830000,7.98999,2.41959602,,,-3.310704359
01-01-1991,330.200012,343.929993,309.350006,343.929993,343.929993,3660240000,13.729981,3.992085971,,,-3.203520435
01-02-1991,343.910004,370.959991,340.369995,367.070007,367.070007,4303170000,23.160003,6.309423968,,,-3.190326676
01-03-1991,367.070007,379.660004,363.730011,375.220001,375.220001,3927920000,8.149994,2.172057454,,,-3.177426815
01-04-1991,375.220001,391.26001,370.269989,375.339996,375.339996,4017200000,0.119995,0.031969681,,,-3.09542975
01-05-1991,375.350006,389.850006,365.829987,389.829987,389.829987,3739700000,14.479981,3.714434877,,,-2.980688377
01-06-1991,389.809998,389.809998,367.980011,371.160004,371.160004,3258730000,-18.649994,-5.024785483,,,-2.939095676
01-07-1991,371.179993,387.809998,370.920013,387.809998,387.809998,3481570000,16.630005,4.288183669,,,-2.911179361
01-08-1991,387.809998,396.820007,374.089996,395.429993,395.429993,3713820000,7.619995,1.927014929,,,-2.818744263
01-09-1991,395.429993,397.619995,382.769989,387.859985,387.859985,3260990000,-7.570008,-1.9517373,,,-2.815354436
01-10-1991,387.859985,393.809998,376.109985,392.450012,392.450012,4082380000,4.590027,1.169582586,,,-2.763003123
01-11-1991,392.459991,398.220001,371.630005,375.220001,375.220001,3737620000,-17.23999,-4.594635135,,,-2.761988988
01-12-1991,375.109985,418.320007,371.359985,417.089996,417.089996,4155310000,41.980011,10.06497672,,,-2.75283303
01-01-1992,417.029999,421.179993,408.640015,408.779999,408.779999,5286280000,-8.25,-2.018200504,,,-2.60796723
01-02-1992,408.790009,418.079987,406.339996,412.700012,412.700012,4267610000,3.910003,0.947420132,,,-2.607247608
01-03-1992,412.679993,413.779999,401.940002,403.690002,403.690002,4066240000,-8.989991,-2.226954087,,,-2.594667052
01-04-1992,403.670013,416.279999,392.410004,414.950012,414.950012,4315840000,11.279999,2.718399488,,,-2.582562401
01-05-1992,414.950012,418.75,409.850006,415.350006,415.350006,3643980000,0.399994,0.096302876,,,-2.56782542
01-06-1992,415.350006,417.299988,399.920013,408.140015,408.140015,4259830000,-7.209991,-1.766548423,,,-2.560997424
01-07-1992,408.200012,424.799988,407.200012,424.209991,424.209991,4265220000,16.009979,3.774069291,,,-2.516785725
01-08-1992,424.190002,425.140015,408.299988,414.029999,414.029999,3653820000,-10.160003,-2.45392919,,,-2.479573477
01-09-1992,414.029999,425.269989,412.709991,417.799988,417.799988,4023850000,3.769989,0.902343013,,,-2.45392919
01-10-1992,417.799988,421.160004,396.799988,418.679993,418.679993,4507010000,0.880005,0.210185587,,,-2.240608091
01-11-1992,418.660004,431.929993,415.579987,431.350006,431.350006,4148770000,12.690002,2.941926933,,,-2.226954087
01-12-1992,431.350006,442.649994,428.609985,435.709991,435.709991,4876150000,4.359985,1.000662158,,,-2.209243485
01-01-1993,435.700012,442.660004,426.880005,438.779999,438.779999,5280850000,3.079987,0.701943345,,,-2.206851968
01-02-1993,438.779999,450.040009,428.25,443.380005,443.380005,5442450000,4.600006,1.037486118,,,-2.197806277
01-03-1993,443.380005,456.76001,441.070007,451.670013,451.670013,5766950000,8.290008,1.835412527,,,-2.194569703
01-04-1993,451.670013,452.630005,432.299988,440.190002,440.190002,5853170000,-11.480011,-2.60796723,,,-2.163198513
01-05-1993,440.190002,454.549988,436.859985,450.190002,450.190002,5108640000,10,2.221284337,,,-2.120659187
01-06-1993,450.230011,455.630005,442.5,450.529999,450.529999,5544400000,0.299988,0.066585577,,,-2.052123481
01-07-1993,450.540009,451.149994,441.399994,448.130005,448.130005,5308530000,-2.410004,-0.53779126,,,-2.052071552
01-08-1993,448.130005,463.559998,446.940002,463.559998,463.559998,5506200000,15.429993,3.328585958,,,-2.035179392
01-09-1993,463.549988,463.799988,449.640015,458.929993,458.929993,5552720000,-4.619995,-1.006688399,,,-2.018200504
01-10-1993,458.929993,471.100006,456.399994,467.829987,467.829987,5940460000,8.899994,1.902399215,,,-1.9517373
01-11-1993,467.829987,469.109985,454.359985,461.790009,461.790009,5876610000,-6.039978,-1.307949042,,,-1.94902639
01-12-1993,461.929993,471.290009,461.450012,466.450012,466.450012,5791210000,4.520019,0.96902538,,,-1.925461735
01-01-1994,466.51001,482.850006,464.359985,481.609985,481.609985,6627390000,15.099975,3.135311864,,,-1.918745076
01-02-1994,481.600006,482.230011,464.26001,467.140015,467.140015,5853100000,-14.459991,-3.09542975,,,-1.907589857
01-03-1994,467.190002,471.089996,436.160004,445.769989,445.769989,7225010000,-21.420013,-4.80517162,,,-1.859699518
01-04-1994,445.660004,452.790009,435.859985,450.910004,450.910004,5735010000,5.25,1.164312158,,,-1.840452551
01-05-1994,450.910004,457.769989,440.779999,456.5,456.5,5675970000,5.589996,1.224533625,,,-1.81395014
01-06-1994,456.5,463.230011,439.829987,444.269989,444.269989,5852670000,-12.230011,-2.75283303,,,-1.806627555
01-07-1994,444.269989,459.329987,443.579987,458.26001,458.26001,4980100000,13.990021,3.052856609,,,-1.806119984
01-08-1994,458.279999,477.589996,456.079987,475.48999,475.48999,6398750000,17.209991,3.619422356,,,-1.805709633
01-09-1994,475.48999,475.48999,458.470001,462.709991,462.709991,6152870000,-12.779999,-2.761988988,,,-1.795742434
01-10-1994,462.690002,474.73999,449.269989,472.350006,472.350006,6344700000,9.660004,2.045094501,,,-1.766548423
01-11-1994,472.26001,472.26001,444.179993,453.690002,453.690002,6251240000,-18.570008,-4.093104966,,,-1.729773237
01-12-1994,453.549988,462.730011,442.880005,459.269989,459.269989,6351530000,5.720001,1.245454991,,,-1.707749586
01-01-1995,459.209991,471.359985,457.200012,470.420013,470.420013,6852060000,11.210022,2.382981525,,,-1.663098414
01-02-1995,470.420013,489.190002,469.290009,487.390015,487.390015,6330100000,16.970002,3.481811584,,,-1.661274975
01-03-1995,487.390015,508.149994,479.700012,500.709991,500.709991,7792400000,13.319976,2.660217739,,,-1.637773119
01-04-1995,500.700012,515.289978,500.200012,514.710022,514.710022,6307030000,14.01001,2.721922908,,,-1.611320159
01-05-1995,514.76001,533.409973,513.030029,533.400024,533.400024,7555690000,18.640014,3.494565647,,,-1.583156831
01-06-1995,533.400024,551.070007,526,544.75,544.75,7555650000,11.349976,2.083520147,,,-1.582021392
01-07-1995,544.75,565.400024,542.51001,562.059998,562.059998,7307960000,17.309998,3.079742031,,,-1.578866186
01-08-1995,562.059998,565.619995,553.039978,561.880005,561.880005,7146620000,-0.179993,-0.032034064,,,-1.487511948
01-09-1995,561.880005,587.609985,561.01001,584.409973,584.409973,7052830000,22.529968,3.855164874,,,-1.435118012
01-10-1995,584.409973,590.659973,571.549988,581.5,581.5,8043320000,-2.909973,-0.500425279,,,-1.356135229
01-11-1995,581.5,608.690002,581.039978,605.369995,605.369995,7602150000,23.869995,3.943042304,,,-1.307949042
01-12-1995,605.369995,622.880005,605.049988,615.929993,615.929993,7697540000,10.559998,1.714480236,,,-1.214013115
01-01-1996,615.929993,636.179993,597.289978,636.02002,636.02002,9188050000,20.090027,3.158709847,,,-1.208875704
01-02-1996,636.02002,664.22998,633.710022,640.429993,640.429993,8749960000,4.409973,0.688595639,,,-1.175182836
01-03-1996,640.429993,656.969971,627.630005,645.5,645.5,8984200000,5.070007,0.78543873,,,-1.134946982
01-04-1996,645.5,656.679993,624.140015,654.169983,654.169983,8875580000,8.669983,1.325341001,,,-1.120131491
01-05-1996,654.169983,681.099976,630.070007,669.119995,669.119995,8921140000,14.950012,2.234279668,,,-1.088980971
01-06-1996,669.119995,680.320007,658.75,670.630005,670.630005,7930840000,1.51001,0.225162905,,,-1.006688399
01-07-1996,670.630005,675.880005,605.880005,639.950012,639.950012,8849860000,-30.679993,-4.794123357,,,-0.955115327
01-08-1996,639.950012,670.679993,639.48999,651.98999,651.98999,7380320000,12.039978,1.846650744,,,-0.916471022
01-09-1996,651.98999,690.880005,643.969971,687.330017,687.330017,8064070000,35.340027,5.141638824,,,-0.904983269
01-10-1996,687.309998,714.099976,684.440002,705.27002,705.27002,9703670000,17.960022,2.546545506,,,-0.795647183
01-11-1996,705.27002,762.119995,701.299988,757.02002,757.02002,8763850000,51.75,6.83601472,,,-0.767524321
01-12-1996,757.02002,761.75,716.690002,740.73999,740.73999,9089170000,-16.28003,-2.197806277,,,-0.755408914
01-01-1997,740.73999,794.669983,729.549988,786.159973,786.159973,11635830000,45.419983,5.777447919,,,-0.736858884
01-02-1997,786.159973,817.679993,773.429993,790.820007,790.820007,9715930000,4.660034,0.589266073,,,-0.734581259
01-03-1997,790.820007,814.900024,756.130005,757.119995,757.119995,10120760000,-33.700012,-4.451079383,,,-0.690791447
01-04-1997,757.119995,804.130005,733.539978,801.340027,801.340027,10454880000,44.220032,5.518260727,,,-0.658747827
01-05-1997,801.340027,851.869995,793.210022,848.280029,848.280029,10106650000,46.940002,5.533550289,,,-0.629345187
01-06-1997,848.280029,902.090027,838.820007,885.140015,885.140015,10857950000,36.859986,4.164311338,,,-0.593699679
01-07-1997,885.140015,957.72998,884.539978,954.309998,954.309998,11958120000,69.169983,7.248167068,,,-0.585922756
01-08-1997,954.289978,964.169983,893.340027,899.469971,899.469971,10606100000,-54.820007,-6.094701187,,,-0.544081707
01-09-1997,899.469971,960.590027,899.469971,947.280029,947.280029,11383000000,47.810058,5.04708814,,,-0.53779126
01-10-1997,947.280029,983.119995,855.27002,914.619995,914.619995,14017260000,-32.660034,-3.570885633,,,-0.525058271
01-11-1997,914.619995,964.549988,900.609985,955.400024,955.400024,10173620000,40.780029,4.268372198,,,-0.500425279
01-12-1997,955.400024,986.25,924.919983,970.429993,970.429993,11958880000,15.029969,1.548794772,,,-0.498110807
01-01-1998,970.429993,992.650024,912.830017,980.280029,980.280029,12733830000,9.850036,1.004818594,,,-0.487119217
01-02-1998,980.280029,1051.660034,980.280029,1049.339966,1049.339966,11656550000,69.059937,6.581273871,,,-0.461548124
01-03-1998,1049.339966,1113.069946,1030.869995,1101.75,1101.75,13719590000,52.410034,4.756980622,,,-0.437076938
01-04-1998,1101.75,1132.97998,1076.699951,1111.75,1111.75,13656060000,10,0.899482797,,,-0.428577967
01-05-1998,1111.75,1130.52002,1074.390015,1090.819946,1090.819946,11477140000,-20.930054,-1.918745076,,,-0.334165201
01-06-1998,1090.819946,1145.150024,1074.670044,1133.839966,1133.839966,13551970000,43.02002,3.794188006,,,-0.323991076
01-07-1998,1133.839966,1190.579956,1114.300049,1120.670044,1120.670044,14194800000,-13.169922,-1.175182836,,,-0.287827404
01-08-1998,1120.670044,1121.790039,957.280029,957.280029,957.280029,15071550000,-163.390015,-17.06815248,,,-0.243757785
01-09-1998,957.280029,1066.109985,939.97998,1017.01001,1017.01001,16714080000,59.729981,5.873096667,,,-0.220508414
01-10-1998,1017.01001,1103.780029,923.320007,1098.670044,1098.670044,18001650000,81.660034,7.432625878,,,-0.211947165
01-11-1998,1098.670044,1192.969971,1098.670044,1163.630005,1163.630005,13451280000,64.959961,5.582527154,,,-0.141129009
01-12-1998,1163.630005,1244.930054,1136.890015,1229.22998,1229.22998,15181450000,65.599975,5.336672231,,,-0.101335869
01-01-1999,1229.22998,1280.369995,1205.459961,1279.640015,1279.640015,16213500000,50.410035,3.939391892,,,-0.095325683
01-02-1999,1279.640015,1283.839966,1211.890015,1238.329956,1238.329956,14555860000,-41.310059,-3.33594926,,,-0.032034064
01-03-1999,1238.329956,1323.819946,1216.030029,1286.369995,1286.369995,18002500000,48.040039,3.734542875,,,-0.016828318
01-04-1999,1286.369995,1371.560059,1282.560059,1335.180054,1335.180054,18523200000,48.810059,3.655691145,,,-0.01427346
01-05-1999,1335.180054,1375.97998,1277.310059,1301.839966,1301.839966,15880260000,-33.340088,-2.560997424,,,-0.012133521
01-06-1999,1301.839966,1372.930054,1277.469971,1372.709961,1372.709961,16079170000,70.869995,5.162779976,,,0.011801449
01-07-1999,1372.709961,1420.329956,1328.48999,1328.719971,1328.719971,15332930000,-43.98999,-3.310704359,,,0.031969681
01-08-1999,1328.719971,1382.839966,1267.72998,1320.410034,1320.410034,15818550000,-8.309937,-0.629345187,,,0.037269679
01-09-1999,1320.410034,1361.390015,1256.26001,1282.709961,1282.709961,16438700000,-37.700073,-2.939095676,,,0.045295237
01-10-1999,1282.709961,1373.170044,1233.699951,1362.930054,1362.930054,18832000000,80.220093,5.88585546,,,0.066585577
01-11-1999,1362.930054,1425.310059,1346.410034,1388.910034,1388.910034,18384820000,25.97998,1.870530082,,,0.096302876
01-12-1999,1388.910034,1473.099976,1387.380005,1469.25,1469.25,19640690000,80.339966,5.468093653,,,0.210185587
01-01-2000,1469.25,1478,1350.140015,1394.459961,1394.459961,21494400000,-74.790039,-5.363369411,,,0.225162905
01-02-2000,1394.459961,1444.550049,1325.069946,1366.420044,1366.420044,20912000000,-28.039917,-2.052071552,,,0.228212981
01-03-2000,1366.420044,1552.869995,1346.619995,1498.579956,1498.579956,26156200000,132.159912,8.819009721,,,0.234420864
01-04-2000,1498.579956,1527.189941,1339.400024,1452.430054,1452.430054,20106460000,-46.149902,-3.177426815,,,0.236094061
01-05-2000,1452.430054,1481.51001,1361.089966,1420.599976,1420.599976,19898300000,-31.830078,-2.240608091,,,0.281044984
01-06-2000,1420.599976,1488.930054,1420.599976,1454.599976,1454.599976,21738300000,34,2.337412386,,,0.288524406
01-07-2000,1454.599976,1517.319946,1413.890015,1430.829956,1430.829956,19089100000,-23.77002,-1.661274975,,,0.300967372
01-08-2000,1430.829956,1525.209961,1425.430054,1517.680054,1517.680054,20363700000,86.850098,5.722556462,,,0.305164399
01-09-2000,1517.680054,1530.089966,1419.439941,1436.51001,1436.51001,20838300000,-81.170044,-5.650503194,,,0.311975338
01-10-2000,1436.52002,1454.819946,1305.790039,1429.400024,1429.400024,25951400000,-7.119996,-0.498110807,,,0.320210376
01-11-2000,1429.400024,1438.459961,1294.900024,1314.949951,1314.949951,20532300000,-114.450073,-8.70375887,,,0.403708144
01-12-2000,1314.949951,1389.050049,1254.069946,1320.280029,1320.280029,23610800000,5.330078,0.403708144,,,0.420274623
01-01-2001,1320.280029,1383.369995,1274.619995,1366.01001,1366.01001,27829800000,45.729981,3.347704678,,,0.485772044
01-02-2001,1366.01001,1376.380005,1215.439941,1239.939941,1239.939941,21644400000,-126.070069,-10.1674335,,,0.506440833
01-03-2001,1239.939941,1267.420044,1081.189941,1160.329956,1160.329956,27806610000,-79.609985,-6.860978172,,,0.516972007
01-04-2001,1160.329956,1269.300049,1091.98999,1249.459961,1249.459961,25409990000,89.130005,7.133482287,,,0.530268333
01-05-2001,1249.459961,1315.930054,1232,1255.819946,1255.819946,24525900000,6.359985,0.506440833,,,0.551352797
01-06-2001,1255.819946,1286.619995,1203.030029,1224.380005,1224.380005,24748030000,-31.439941,-2.56782542,,,0.584081535
01-07-2001,1224.420044,1239.780029,1165.540039,1211.22998,1211.22998,23793710000,-13.190064,-1.088980971,,,0.589266073
01-08-2001,1211.22998,1226.27002,1124.869995,1133.579956,1133.579956,23359200000,-77.650024,-6.849982093,,,0.589800176
01-09-2001,1133.579956,1155.400024,944.75,1040.939941,1040.939941,25025290000,-92.640015,-8.89965034,,,0.688595639
01-10-2001,1040.939941,1110.609985,1026.76001,1059.780029,1059.780029,29951280000,18.840088,1.777735708,,,0.6901069
01-11-2001,1059.780029,1163.380005,1054.310059,1139.449951,1139.449951,26330000000,79.669922,6.991963265,,,0.690649591
01-12-2001,1139.449951,1173.619995,1114.530029,1148.079956,1148.079956,25128570000,8.630005,0.751690242,,,0.701943345
01-01-2002,1148.079956,1176.969971,1081.660034,1130.199951,1130.199951,29746200000,-17.880005,-1.582021392,,,0.707804796
01-02-2002,1130.199951,1130.199951,1074.359985,1106.72998,1106.72998,26047600000,-23.469971,-2.120659187,,,0.751690242
01-03-2002,1106.72998,1173.939941,1106.72998,1147.390015,1147.390015,26563200000,40.660035,3.543697824,,,0.782972765
01-04-2002,1147.390015,1147.839966,1063.459961,1076.920044,1076.920044,28568900000,-70.469971,-6.543658593,,,0.78543873
01-05-2002,1076.920044,1106.589966,1048.959961,1067.140015,1067.140015,26905500000,-9.780029,-0.916471022,,,0.828829854
01-06-2002,1067.140015,1070.73999,952.919983,989.820007,989.820007,29981510000,-77.320008,-7.81152204,,,0.846674462
01-07-2002,989.820007,994.460022,775.679993,911.619995,911.619995,42228720000,-78.200012,-8.57813699,,,0.850027211
01-08-2002,911.619995,965,833.440002,916.070007,916.070007,29298400000,4.450012,0.485772044,,,0.855496225
